Benchmark, Variant, Size, Density, Time, Hit Rate,DIAG
GauSei,SparseRAJA,256,0.075,75960912,1,1
GauSei,Specialized,256,0.075,1195063850,0.00389108,0
GauSei,SparseRAJA,256,0.075,71094361,1,0
GauSei,Specialized,256,0.8,306699428,1,1
GauSei,SparseRAJA,256,0.8,606269020,1,1
GauSei,Specialized,256,0.8,11632614051,0.00389108,0
GauSei,SparseRAJA,256,0.8,616578641,1,0
GauSei,Specialized,256,0.075,27726619,1,1
GauSei,SparseRAJA,256,0.075,76036228,1,1
GauSei,Specialized,256,0.075,1194870242,0.00389108,0
GauSei,SparseRAJA,256,0.075,71194781,1,0
GauSei,Specialized,256,0.6,229562486,1,1
GauSei,SparseRAJA,256,0.6,515598589,1,1
GauSei,Specialized,256,0.6,8701790783,0.00389108,0
GauSei,SparseRAJA,256,0.6,411115808,1,0
GauSei,Specialized,256,0.075,27693156,1,1
GauSei,SparseRAJA,256,0.075,75982978,1,1
GauSei,Specialized,256,0.075,1195081174,0.00389108,0
GauSei,SparseRAJA,256,0.075,71217657,1,0
GauSei,Specialized,256,0.075,27739557,1,1
GauSei,SparseRAJA,256,0.075,76018764,1,1
GauSei,Specialized,256,0.075,1197194107,0.00389108,0
GauSei,SparseRAJA,256,0.075,71221364,1,0
GauSei,Specialized,256,0.9,344688248,1,1
GauSei,SparseRAJA,256,0.9,791519147,1,1
GauSei,Specialized,256,0.9,13194014939,0.00389108,0
GauSei,SparseRAJA,256,0.9,726481452,1,0
GauSei,Specialized,256,0.5,191129445,1,1
GauSei,SparseRAJA,256,0.5,429046313,1,1
GauSei,Specialized,256,0.5,7394170168,0.00389108,0
GauSei,SparseRAJA,256,0.5,332049119,1,0
GauSei,Specialized,256,1,384030835,1,1
GauSei,SparseRAJA,256,1,751492557,1,1
GauSei,Specialized,256,1,14675522413,0.00389108,0
GauSei,SparseRAJA,256,1,652114894,1,0
GauSei,Specialized,256,0.7,268571980,1,1
GauSei,SparseRAJA,256,0.7,541305814,1,1
GauSei,Specialized,256,0.7,10249453973,0.00389108,0
GauSei,SparseRAJA,256,0.7,541625916,1,0
GauSei,Specialized,256,0.6,229567981,1,1
GauSei,SparseRAJA,256,0.6,515390760,1,1
GauSei,Specialized,256,0.6,8698734361,0.00389108,0
GauSei,SparseRAJA,256,0.6,411073081,1,0
GauSei,Specialized,256,0.8,306684690,1,1
GauSei,SparseRAJA,256,0.8,606408212,1,1
GauSei,Specialized,256,0.8,11631321476,0.00389108,0
GauSei,SparseRAJA,256,0.8,616164027,1,0
GauSei,Specialized,256,0.9,344726334,1,1
GauSei,SparseRAJA,256,0.9,791801660,1,1
GauSei,Specialized,256,0.9,13196072647,0.00389108,0
GauSei,SparseRAJA,256,0.9,726529504,1,0
GauSei,Specialized,256,0.7,268564000,1,1
GauSei,SparseRAJA,256,0.7,541404653,1,1
GauSei,Specialized,256,0.7,10247392566,0.00389108,0
GauSei,SparseRAJA,256,0.7,541619991,1,0
GauSei,Specialized,256,1,383933553,1,1
GauSei,SparseRAJA,256,1,751630659,1,1
GauSei,Specialized,256,1,14680743727,0.00389108,0
GauSei,SparseRAJA,256,1,652211219,1,0
GauSei,Specialized,256,0.8,306691490,1,1
GauSei,SparseRAJA,256,0.8,606645774,1,1
GauSei,Specialized,256,0.8,11628930391,0.00389108,0
GauSei,SparseRAJA,256,0.8,616087170,1,0
SpMV,Dense,256,1,388946169,0,0
SpMV,Dense,256,1,388850226,0,0
SpMV,Dense,256,1,388848762,0,0
SpMV,Dense,256,1,388964492,0,0
SpMV,Dense,256,1,388773204,0,0
GauSei,Specialized,256,0.9,344730632,1,1
GauSei,SparseRAJA,256,0.9,791342083,1,1
GauSei,Specialized,256,0.9,13195527756,0.00389108,0
GauSei,SparseRAJA,256,0.9,726622149,1,0
GauSei,Specialized,256,1,383930232,1,1
GauSei,SparseRAJA,256,1,751582817,1,1
GauSei,Specialized,256,1,14671209957,0.00389108,0
GauSei,SparseRAJA,256,1,652120935,1,0
