Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,Specialized,512,0.5,15257673339,0.00194933,CSR
GauSei,SparseRAJA,512,0.5,44513607609,0.988328,CSR
GauSei,Specialized,512,0.5,768130164,1,DIAG
GauSei,SparseRAJA,512,0.5,1389030123,1,DIAG
GauSei,Specialized,512,0.4,45089263726,0.00194933,COO
GauSei,SparseRAJA,512,0.4,134540381885,0.985501,COO
GauSei,Specialized,512,0.4,12358434230,0.00194933,CSR
GauSei,SparseRAJA,512,0.4,35887008735,0.98547,CSR
GauSei,Specialized,512,0.4,614620071,1,DIAG
GauSei,SparseRAJA,512,0.4,1114230258,1,DIAG
GauSei,Specialized,512,1,121258206934,0.00194933,COO
GauSei,SparseRAJA,512,1,335093547822,0.994152,COO
GauSei,Specialized,512,1,30339698295,0.00194933,CSR
GauSei,SparseRAJA,512,1,93408108841,0.994152,CSR
GauSei,Specialized,512,1,1540038225,1,DIAG
GauSei,SparseRAJA,512,1,2736500788,1,DIAG
GauSei,Specialized,512,0.7,78340740224,0.00194933,COO
GauSei,SparseRAJA,512,0.7,234387522386,0.991653,COO
GauSei,Specialized,512,0.7,21208633732,0.00194933,CSR
GauSei,SparseRAJA,512,0.7,61680786106,0.99167,CSR
GauSei,Specialized,512,0.7,1077632197,1,DIAG
GauSei,SparseRAJA,512,0.7,1921333573,1,DIAG
GauSei,Specialized,512,0.8,89540150788,0.00194933,COO
GauSei,SparseRAJA,512,0.8,264630016439,0.992694,COO
GauSei,Specialized,512,0.8,24190845009,0.00194933,CSR
GauSei,SparseRAJA,512,0.8,70368113982,0.992699,CSR
GauSei,Specialized,512,0.8,1231908584,1,DIAG
GauSei,SparseRAJA,512,0.8,2195892256,1,DIAG
GauSei,Specialized,512,0.6,67303041812,0.00194933,COO
GauSei,SparseRAJA,512,0.6,201391853382,0.990299,COO
GauSei,Specialized,512,0.6,18238374757,0.00194933,CSR
GauSei,SparseRAJA,512,0.6,53675902755,0.990266,CSR
GauSei,Specialized,512,0.6,922567145,1,DIAG
GauSei,SparseRAJA,512,0.6,1667518530,1,DIAG
GauSei,Specialized,512,0.5,56816998023,0.00194933,COO
GauSei,SparseRAJA,512,0.5,168019877513,0.988367,COO
GauSei,Specialized,512,0.5,15256360820,0.00194933,CSR
GauSei,SparseRAJA,512,0.5,44509623132,0.988328,CSR
GauSei,Specialized,512,0.5,768163855,1,DIAG
GauSei,SparseRAJA,512,0.5,1389490615,1,DIAG
GauSei,Specialized,512,0.9,100507246206,0.00194933,COO
GauSei,SparseRAJA,512,0.9,315195853214,0.993504,COO
GauSei,Specialized,512,0.9,27849025341,0.00194933,CSR
GauSei,SparseRAJA,512,0.9,86178979176,0.993504,CSR
GauSei,Specialized,512,0.9,1385263997,1,DIAG
GauSei,SparseRAJA,512,0.9,2465185208,1,DIAG
GauSei,Specialized,512,0.7,78348589709,0.00194933,COO
GauSei,SparseRAJA,512,0.7,234373472937,0.991653,COO
GauSei,Specialized,512,0.7,21208954043,0.00194933,CSR
GauSei,SparseRAJA,512,0.7,61687437973,0.99167,CSR
GauSei,Specialized,512,0.7,1077730988,1,DIAG
GauSei,SparseRAJA,512,0.7,1921511555,1,DIAG
GauSei,Specialized,512,0.6,67297303230,0.00194933,COO
GauSei,SparseRAJA,512,0.6,201390270039,0.990299,COO
GauSei,Specialized,512,0.6,18237317715,0.00194933,CSR
GauSei,SparseRAJA,512,0.6,53682561987,0.990266,CSR
GauSei,Specialized,512,0.6,922550034,1,DIAG
GauSei,SparseRAJA,512,0.6,1657244629,1,DIAG
GauSei,Specialized,512,1,119877516530,0.00194933,COO
GauSei,SparseRAJA,512,1,329968283138,0.994152,COO
GauSei,Specialized,512,1,30338654800,0.00194933,CSR
GauSei,SparseRAJA,512,1,93335572081,0.994152,CSR
GauSei,Specialized,512,1,1540153301,1,DIAG
GauSei,SparseRAJA,512,1,2734788408,1,DIAG
