Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,Specialized,1024,0.006,2586850433,0.00292969,CSR
GauSei,SparseRAJA,1024,0.006,5674901192,0.678708,CSR
GauSei,Specialized,1024,0.006,55786240,1,DIAG
GauSei,SparseRAJA,1024,0.006,102422694,0.999863,DIAG
GauSei,Specialized,1024,0.001,1484689917,0.361952,COO
GauSei,SparseRAJA,1024,0.001,2286094116,0.526087,COO
GauSei,Specialized,1024,0.001,355103043,0.354492,CSR
GauSei,SparseRAJA,1024,0.001,550134908,0.481178,CSR
GauSei,Specialized,1024,0.001,16299541,1,DIAG
GauSei,SparseRAJA,1024,0.001,37968603,0.999517,DIAG
GauSei,Specialized,1024,0.008,11430569668,0.00195122,COO
GauSei,SparseRAJA,1024,0.008,28789523095,0.723841,COO
GauSei,Specialized,1024,0.008,3264730563,0.000976562,CSR
GauSei,SparseRAJA,1024,0.008,8035935982,0.729885,CSR
GauSei,Specialized,1024,0.008,68878086,1,DIAG
GauSei,SparseRAJA,1024,0.008,128399643,0.999894,DIAG
GauSei,Specialized,1024,0.009,12842291655,0.00195122,COO
GauSei,SparseRAJA,1024,0.009,32978696737,0.748398,COO
GauSei,Specialized,1024,0.009,3501366432,0.00195312,CSR
GauSei,SparseRAJA,1024,0.009,8753618486,0.750168,CSR
GauSei,Specialized,1024,0.009,74905431,1,DIAG
GauSei,SparseRAJA,1024,0.009,141485804,0.999904,DIAG
SpMV,Specialized,1024,0.3,854111633,1,COO
SpMV,SparseRAJA,1024,0.3,2407390880,1,COO
GauSei,Specialized,1024,0.006,8160753164,0.00390245,COO
GauSei,SparseRAJA,1024,0.006,19113624539,0.669677,COO
GauSei,Specialized,1024,0.006,2581179772,0.00292969,CSR
GauSei,SparseRAJA,1024,0.006,5687433051,0.678708,CSR
GauSei,Specialized,1024,0.006,55864871,1,DIAG
GauSei,SparseRAJA,1024,0.006,102842183,0.999863,DIAG
SpMV,Specialized,1024,0.3,853518804,1,COO
SpMV,SparseRAJA,1024,0.3,2412800593,1,COO
GauSei,Specialized,1024,0.008,11320849909,0.00195122,COO
GauSei,SparseRAJA,1024,0.008,27904424298,0.723841,COO
GauSei,Specialized,1024,0.008,3235625493,0.000976562,CSR
GauSei,SparseRAJA,1024,0.008,8005386263,0.729885,CSR
GauSei,Specialized,1024,0.008,67082947,1,DIAG
GauSei,SparseRAJA,1024,0.008,124244993,0.999894,DIAG
SpMV,Specialized,1024,0.3,853476490,1,COO
SpMV,SparseRAJA,1024,0.3,2410026541,1,COO
GauSei,Specialized,1024,0.009,12978921295,0.00195122,COO
GauSei,SparseRAJA,1024,0.009,33921288288,0.748398,COO
GauSei,Specialized,1024,0.009,3584409937,0.00195312,CSR
GauSei,SparseRAJA,1024,0.009,8753062424,0.750168,CSR
GauSei,Specialized,1024,0.009,72790004,1,DIAG
GauSei,SparseRAJA,1024,0.009,138409894,0.999904,DIAG
GauSei,Specialized,1024,0.006,8336673039,0.00390245,COO
GauSei,SparseRAJA,1024,0.006,19347483653,0.669677,COO
GauSei,Specialized,1024,0.006,2579238207,0.00292969,CSR
GauSei,SparseRAJA,1024,0.006,5677761663,0.678708,CSR
GauSei,Specialized,1024,0.006,56039761,1,DIAG
GauSei,SparseRAJA,1024,0.006,103125108,0.999863,DIAG
SpMV,Specialized,1024,0.3,854883356,1,COO
SpMV,SparseRAJA,1024,0.3,2408622569,1,COO
SpMV,Specialized,1024,0.4,1145175495,1,COO
SpMV,SparseRAJA,1024,0.4,3199573815,1,COO
GauSei,Specialized,1024,0.008,11190274638,0.00195122,COO
GauSei,SparseRAJA,1024,0.008,27964559260,0.723841,COO
GauSei,Specialized,1024,0.008,3276775388,0.000976562,CSR
GauSei,SparseRAJA,1024,0.008,7973098576,0.729885,CSR
GauSei,Specialized,1024,0.008,67306485,1,DIAG
GauSei,SparseRAJA,1024,0.008,125036226,0.999894,DIAG
SpMV,Specialized,1024,0.3,858373763,1,COO
SpMV,SparseRAJA,1024,0.3,2410531601,1,COO
GauSei,Specialized,1024,0.006,8381811116,0.00390245,COO
GauSei,SparseRAJA,1024,0.006,19758348122,0.669677,COO
GauSei,Specialized,1024,0.006,2574839272,0.00292969,CSR
GauSei,SparseRAJA,1024,0.006,5667721413,0.678708,CSR
GauSei,Specialized,1024,0.006,55951662,1,DIAG
GauSei,SparseRAJA,1024,0.006,103425144,0.999863,DIAG
SpMV,Specialized,1024,0.4,1142876701,1,COO
SpMV,SparseRAJA,1024,0.4,3199130819,1,COO
GauSei,Specialized,1024,0.009,13471608319,0.00195122,COO
GauSei,SparseRAJA,1024,0.009,33701158772,0.748398,COO
GauSei,Specialized,1024,0.009,3508510959,0.00195312,CSR
GauSei,SparseRAJA,1024,0.009,8716506951,0.750168,CSR
GauSei,Specialized,1024,0.009,73050565,1,DIAG
GauSei,SparseRAJA,1024,0.009,141365166,0.999904,DIAG
SpMV,Specialized,1024,0.5,1433061755,1,COO
SpMV,SparseRAJA,1024,0.5,4060381328,1,COO
SpMV,Specialized,1024,0.4,1142691956,1,COO
SpMV,SparseRAJA,1024,0.4,3197687885,1,COO
SpMV,Specialized,1024,0.5,1441059343,1,COO
SpMV,SparseRAJA,1024,0.5,4064251962,1,COO
GauSei,Specialized,1024,0.006,8227664379,0.00390245,COO
GauSei,SparseRAJA,1024,0.006,19419423087,0.669677,COO
GauSei,Specialized,1024,0.006,2578063577,0.00292969,CSR
GauSei,SparseRAJA,1024,0.006,5665794740,0.678708,CSR
GauSei,Specialized,1024,0.006,55971761,1,DIAG
GauSei,SparseRAJA,1024,0.006,103451881,0.999863,DIAG
SpMV,Specialized,1024,0.4,1141522569,1,COO
SpMV,SparseRAJA,1024,0.4,3197545418,1,COO
GauSei,Specialized,1024,0.009,13084934981,0.00195122,COO
GauSei,SparseRAJA,1024,0.009,32714156141,0.748398,COO
GauSei,Specialized,1024,0.009,3500010227,0.00195312,CSR
GauSei,SparseRAJA,1024,0.009,8775904707,0.750168,CSR
GauSei,Specialized,1024,0.009,72579304,1,DIAG
GauSei,SparseRAJA,1024,0.009,137715273,0.999904,DIAG
SpMV,Specialized,1024,0.5,1432295429,1,COO
SpMV,SparseRAJA,1024,0.5,4066251976,1,COO
SpMV,Specialized,1024,0.4,1141763618,1,COO
SpMV,SparseRAJA,1024,0.4,3197811451,1,COO
GauSei,Specialized,1024,0.03,49218972515,0.000975612,COO
GauSei,SparseRAJA,1024,0.03,141412444447,0.909783,COO
GauSei,Specialized,1024,0.03,16173686007,0.000976562,CSR
GauSei,SparseRAJA,1024,0.03,45397995541,0.909147,CSR
GauSei,Specialized,1024,0.03,193823914,1,DIAG
GauSei,SparseRAJA,1024,0.03,380720511,0.999969,DIAG
SpMV,Specialized,1024,0.5,1433145257,1,COO
SpMV,SparseRAJA,1024,0.5,4065935924,1,COO
GauSei,Specialized,1024,0.05,80513211206,0.000975612,COO
GauSei,SparseRAJA,1024,0.05,234306591282,0.944077,COO
GauSei,Specialized,1024,0.05,29422824335,0.000976562,CSR
GauSei,SparseRAJA,1024,0.05,85845441609,0.943921,CSR
GauSei,Specialized,1024,0.05,302537845,1,DIAG
GauSei,SparseRAJA,1024,0.05,608541016,0.999981,DIAG
SpMV,Specialized,1024,0.5,1448599936,1,COO
SpMV,SparseRAJA,1024,0.5,4088793568,1,COO
GauSei,Specialized,1024,0.009,12899513189,0.00195122,COO
GauSei,SparseRAJA,1024,0.009,32914967834,0.748398,COO
GauSei,Specialized,1024,0.009,3554089326,0.00195312,CSR
GauSei,SparseRAJA,1024,0.009,8760265207,0.750168,CSR
GauSei,Specialized,1024,0.009,72944319,1,DIAG
GauSei,SparseRAJA,1024,0.009,138672930,0.999904,DIAG
GauSei,Specialized,1024,0.04,66705363930,0.000975612,COO
GauSei,SparseRAJA,1024,0.04,193232796721,0.930945,COO
GauSei,Specialized,1024,0.04,25249679803,0.000976562,CSR
GauSei,SparseRAJA,1024,0.04,72080240301,0.930185,CSR
GauSei,Specialized,1024,0.04,245767416,1,DIAG
GauSei,SparseRAJA,1024,0.04,482373564,0.999977,DIAG
GauSei,Specialized,1024,0.06,98335046355,0.000975612,COO
GauSei,SparseRAJA,1024,0.06,288891947517,0.952889,COO
GauSei,Specialized,1024,0.06,35271320070,0.000976562,CSR
GauSei,SparseRAJA,1024,0.06,104246114464,0.953024,CSR
GauSei,Specialized,1024,0.06,353563118,1,DIAG
GauSei,SparseRAJA,1024,0.06,708601898,0.999984,DIAG
GauSei,Specialized,1024,0.007,9224454196,0.00292683,COO
GauSei,SparseRAJA,1024,0.007,23977147536,0.697104,COO
GauSei,Specialized,1024,0.007,2744528418,0.000976562,CSR
GauSei,SparseRAJA,1024,0.007,6511349397,0.706467,CSR
GauSei,Specialized,1024,0.007,62877862,1,DIAG
GauSei,SparseRAJA,1024,0.007,117286404,0.99988,DIAG
SpMV,Specialized,1024,0.003,6008901,1,COO
SpMV,SparseRAJA,1024,0.003,35958773,1,COO
SpMV,Specialized,1024,0.1,273565809,1,COO
SpMV,SparseRAJA,1024,0.1,812437093,1,COO
SpMV,Specialized,1024,0.003,5743773,1,COO
SpMV,SparseRAJA,1024,0.003,37157503,1,COO
SpMV,Specialized,1024,0.1,272931221,1,COO
SpMV,SparseRAJA,1024,0.1,811310345,1,COO
GauSei,Specialized,1024,0.007,9576968829,0.00292683,COO
GauSei,SparseRAJA,1024,0.007,24177593503,0.697104,COO
GauSei,Specialized,1024,0.007,2788799804,0.000976562,CSR
GauSei,SparseRAJA,1024,0.007,6605224846,0.706467,CSR
GauSei,Specialized,1024,0.007,61634314,1,DIAG
GauSei,SparseRAJA,1024,0.007,115799314,0.99988,DIAG
SpMV,Specialized,1024,0.003,5875478,1,COO
SpMV,SparseRAJA,1024,0.003,36870740,1,COO
SpMV,Specialized,1024,0.1,277841140,1,COO
SpMV,SparseRAJA,1024,0.1,824401775,1,COO
SpMV,Specialized,1024,0.003,6403381,1,COO
SpMV,SparseRAJA,1024,0.003,37018901,1,COO
SpMV,Specialized,1024,0.1,273105455,1,COO
SpMV,SparseRAJA,1024,0.1,811266773,1,COO
SpMV,Specialized,1024,0.003,6199371,1,COO
SpMV,SparseRAJA,1024,0.003,36735139,1,COO
GauSei,Specialized,1024,0.007,9453175311,0.00292683,COO
GauSei,SparseRAJA,1024,0.007,24452098458,0.697104,COO
GauSei,Specialized,1024,0.007,2732479935,0.000976562,CSR
GauSei,SparseRAJA,1024,0.007,6647792536,0.706467,CSR
GauSei,Specialized,1024,0.007,61682894,1,DIAG
GauSei,SparseRAJA,1024,0.007,115118250,0.99988,DIAG
SpMV,Specialized,1024,0.1,277864062,1,COO
SpMV,SparseRAJA,1024,0.1,824868444,1,COO
GauSei,Specialized,1024,0.03,51567869886,0.000975612,COO
GauSei,SparseRAJA,1024,0.03,147898925334,0.909783,COO
GauSei,Specialized,1024,0.03,17200065485,0.000976562,CSR
GauSei,SparseRAJA,1024,0.03,49184507217,0.909147,CSR
GauSei,Specialized,1024,0.03,187629899,1,DIAG
GauSei,SparseRAJA,1024,0.03,372945405,0.999969,DIAG
SpMV,Specialized,1024,0.2,564221426,1,COO
SpMV,SparseRAJA,1024,0.2,1612731429,1,COO
GauSei,Specialized,1024,0.08,127432476083,0.000975612,COO
GauSei,SparseRAJA,1024,0.08,379703276159,0.964269,COO
GauSei,Specialized,1024,0.08,46457410884,0.000976562,CSR
GauSei,SparseRAJA,1024,0.08,136177498694,0.964432,CSR
GauSei,Specialized,1024,0.08,479337402,1,DIAG
GauSei,SparseRAJA,1024,0.08,949781872,0.999988,DIAG
SpMV,Specialized,1024,0.2,564139099,1,COO
SpMV,SparseRAJA,1024,0.2,1614428880,1,COO
GauSei,Specialized,1024,0.007,9933242003,0.00292683,COO
GauSei,SparseRAJA,1024,0.007,26967707873,0.697104,COO
GauSei,Specialized,1024,0.007,2733970831,0.000976562,CSR
GauSei,SparseRAJA,1024,0.007,6572993392,0.706467,CSR
GauSei,Specialized,1024,0.007,61527080,1,DIAG
GauSei,SparseRAJA,1024,0.007,115689087,0.99988,DIAG
SpMV,Specialized,1024,0.2,567274216,1,COO
SpMV,SparseRAJA,1024,0.2,1617589753,1,COO
SpMV,Specialized,1024,0.008,16318832,1,COO
SpMV,SparseRAJA,1024,0.008,75956477,1,COO
SpMV,Specialized,1024,0.2,563169902,1,COO
SpMV,SparseRAJA,1024,0.2,1612208370,1,COO
SpMV,Specialized,1024,0.008,16953300,1,COO
SpMV,SparseRAJA,1024,0.008,77418089,1,COO
GauSei,Specialized,1024,0.007,9476698601,0.00292683,COO
GauSei,SparseRAJA,1024,0.007,23436445157,0.697104,COO
GauSei,Specialized,1024,0.007,2745728052,0.000976562,CSR
GauSei,SparseRAJA,1024,0.007,6589165190,0.706467,CSR
GauSei,Specialized,1024,0.007,61592187,1,DIAG
GauSei,SparseRAJA,1024,0.007,115557887,0.99988,DIAG
SpMV,Specialized,1024,0.2,564516665,1,COO
SpMV,SparseRAJA,1024,0.2,1612767237,1,COO
SpMV,Specialized,1024,0.008,18041603,1,COO
SpMV,SparseRAJA,1024,0.008,77334948,1,COO
SpMV,Specialized,1024,0.008,17926254,1,COO
SpMV,SparseRAJA,1024,0.008,77027454,1,COO
SpMV,Specialized,1024,0.008,17396271,1,COO
SpMV,SparseRAJA,1024,0.008,77102211,1,COO
