Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,Specialized,256,0.3,7058036851,0.00389108,0
GauSei,SparseRAJA,256,0.3,20670025226,0.961797,0
GauSei,Specialized,256,0.4,80253123,1,1
GauSei,SparseRAJA,256,0.4,268416759,1,1
GauSei,Specialized,256,0.4,9348138921,0.00389108,0
GauSei,SparseRAJA,256,0.4,27899254171,0.971007,0
GauSei,Specialized,256,0.9,166309581,1,1
GauSei,SparseRAJA,256,0.9,585799074,1,1
GauSei,Specialized,256,0.9,21976628303,0.00389108,0
GauSei,SparseRAJA,256,0.9,65456460945,0.987056,0
GauSei,Specialized,256,0.6,112700920,1,1
GauSei,SparseRAJA,256,0.6,384734979,1,1
GauSei,Specialized,256,0.6,14053279812,0.00389108,0
GauSei,SparseRAJA,256,0.6,43486830782,0.980881,0
GauSei,Specialized,256,1,186123222,1,1
GauSei,SparseRAJA,256,1,647835442,1,1
GauSei,Specialized,256,1,24733256962,0.00389108,0
GauSei,SparseRAJA,256,1,73679843730,0.988327,0
GauSei,Specialized,256,0.4,79995216,1,1
GauSei,SparseRAJA,256,0.4,268297655,1,1
GauSei,Specialized,256,0.4,9447220288,0.00389108,0
GauSei,SparseRAJA,256,0.4,27885315742,0.971007,0
GauSei,Specialized,256,0.7,131519430,1,1
GauSei,SparseRAJA,256,0.7,451174561,1,1
GauSei,Specialized,256,0.7,16215865140,0.00389108,0
GauSei,SparseRAJA,256,0.7,47907524885,0.983457,0
GauSei,Specialized,256,0.5,97532210,1,1
GauSei,SparseRAJA,256,0.5,332539602,1,1
GauSei,Specialized,256,0.5,11813380322,0.00389108,0
GauSei,SparseRAJA,256,0.5,34862701786,0.976763,0
GauSei,Specialized,256,0.8,149064268,1,1
GauSei,SparseRAJA,256,0.8,510304228,1,1
GauSei,Specialized,256,0.8,18566327823,0.00389108,0
GauSei,SparseRAJA,256,0.8,55104372301,0.98549,0
GauSei,Specialized,256,0.6,116428565,1,1
GauSei,SparseRAJA,256,0.6,385667374,1,1
GauSei,Specialized,256,0.6,15223000599,0.00389108,0
GauSei,SparseRAJA,256,0.6,44332396323,0.980881,0
GauSei,Specialized,256,0.5,97944511,1,1
GauSei,SparseRAJA,256,0.5,333196517,1,1
GauSei,Specialized,256,0.5,12573396424,0.00389108,0
GauSei,SparseRAJA,256,0.5,36953861890,0.976763,0
GauSei,Specialized,256,0.9,167194380,1,1
GauSei,SparseRAJA,256,0.9,585442920,1,1
GauSei,Specialized,256,0.9,22449260503,0.00389108,0
GauSei,SparseRAJA,256,0.9,66881761956,0.987056,0
GauSei,Specialized,256,0.7,136304690,1,1
GauSei,SparseRAJA,256,0.7,461575655,1,1
GauSei,Specialized,256,0.7,16502713634,0.00389108,0
GauSei,SparseRAJA,256,0.7,48643790698,0.983457,0
GauSei,Specialized,256,1,185974651,1,1
GauSei,SparseRAJA,256,1,647003032,1,1
GauSei,Specialized,256,1,23561446360,0.00389108,0
GauSei,SparseRAJA,256,1,70167400376,0.988327,0
GauSei,Specialized,256,0.8,153678809,1,1
GauSei,SparseRAJA,256,0.8,524906190,1,1
GauSei,Specialized,256,0.8,18592379265,0.00389108,0
GauSei,SparseRAJA,256,0.8,55056419927,0.98549,0
GauSei,Specialized,256,0.6,113080713,1,1
GauSei,SparseRAJA,256,0.6,385430317,1,1
GauSei,Specialized,256,0.6,14223555212,0.00389108,0
GauSei,SparseRAJA,256,0.6,41431209085,0.980881,0
GauSei,Specialized,256,0.7,131803548,1,1
GauSei,SparseRAJA,256,0.7,449807123,1,1
GauSei,Specialized,256,0.7,16223632523,0.00389108,0
GauSei,SparseRAJA,256,0.7,48090601354,0.983457,0
GauSei,Specialized,256,0.9,172787942,1,1
GauSei,SparseRAJA,256,0.9,598547428,1,1
GauSei,Specialized,256,0.9,22008860394,0.00389108,0
GauSei,SparseRAJA,256,0.9,65477006588,0.987056,0
GauSei,Specialized,256,0.8,149255839,1,1
GauSei,SparseRAJA,256,0.8,510910125,1,1
GauSei,Specialized,256,0.8,18596864553,0.00389108,0
GauSei,SparseRAJA,256,0.8,55093750087,0.98549,0
